year,month,day,hour,pm2.5,DEWP,TEMP,PRES,cbwd,Iws
2010,7,4,20,1,19,31,998,SE,21.91
2010,7,4,21,1,20,30,999,SE,23.7
2010,7,4,22,1,20,29,1000,SE,25.49
2010,7,4,23,1,20,29,1000,SE,27.28
2010,7,5,0,1,20,27,1000,cv,0.89
2010,7,5,1,1,20,26,1001,cv,1.78
2010,7,5,2,1,21,25,1001,NE,0.89
2010,7,5,3,1,21,24,1001,NW,0.89
2010,7,5,4,1,20,24,1001,NW,2.68
2010,7,5,5,1,19,23,1002,NW,5.81
2010,7,5,6,1,20,24,1002,NW,9.83
2010,7,5,7,1,15,28,1002,NW,12.96
2010,7,5,8,1,13,31,1003,NW,16.98
2010,7,5,9,1,11,33,1002,NW,21
2010,7,5,10,1,11,35,1001,NW,22.79
2010,7,5,11,1,9,38,1001,cv,1.79
2010,7,5,12,1,7,39,1000,NW,3.13
2010,7,5,13,1,7,40,999,NW,8.05
2010,7,5,14,1,6,40,998,NW,12.07
2010,7,5,15,1,5,41,998,NW,20.12
2010,7,5,16,1,5,41,997,NW,28.17
2010,7,5,17,1,5,41,997,NW,33.09
2010,7,5,18,1,4,40,997,NW,34.88
2010,7,5,19,1,9,36,997,NW,38.01
2010,7,5,20,1,12,33,997,NW,39.8
2010,7,5,21,1,8,33,998,NW,41.59
2010,7,5,22,1,12,29,998,cv,0.45
2010,7,5,23,1,15,26,998,cv,1.34
2010,7,6,0,1,14,27,999,NE,3.13
2010,7,6,1,1,10,26,999,NW,3.13
2010,7,6,2,1,8,28,1000,NW,7.15
2010,7,6,3,1,9,28,1000,NW,11.17
2010,7,6,4,1,9,26,1000,NW,12.96
2010,7,6,5,1,12,23,1001,NE,0.89
2010,7,6,6,1,13,26,1001,NW,3.13
2010,7,6,7,1,10,30,1002,NW,7.15
2010,7,6,8,1,10,32,1002,NW,10.28
2010,7,6,9,1,8,34,1002,NE,3.13
2010,7,6,10,1,8,36,1002,NW,1.79
2010,7,6,11,1,6,38,1002,cv,1.79
2010,7,6,12,1,5,38,1001,cv,3.58
2010,7,6,13,1,6,40,1000,cv,6.71
2010,7,6,14,1,7,40,999,SE,3.13
2010,7,6,15,1,6,41,999,SE,7.15
2010,7,6,16,1,6,40,998,SE,12.96
2010,7,6,17,1,7,39,998,SE,18.77
2010,7,6,18,1,8,37,999,SE,23.69
2010,7,6,19,1,10,36,999,SE,27.71
2010,7,6,20,1,12,35,999,SE,33.52
2010,7,6,21,1,12,32,1000,SE,35.31
2010,7,6,22,1,18,30,1001,SE,42.46
2010,7,6,23,1,18,27,1002,SE,49.61
2010,7,7,0,1,15,26,1003,SE,55.42
2010,7,7,1,1,14,25,1003,SE,58.55
2010,7,7,2,1,14,25,1003,cv,0.89
2010,7,7,3,1,14,25,1003,cv,1.78
2010,7,7,4,1,15,23,1003,NW,0.89
2010,7,7,5,1,15,23,1003,cv,0.89
2010,7,7,6,1,15,25,1004,cv,1.34
2010,7,7,7,1,15,27,1004,SE,1.79
2010,7,7,8,1,15,27,1004,SE,4.92
2010,7,7,9,1,15,28,1004,SE,8.94
2010,7,7,10,1,16,28,1004,SE,10.73
2010,7,7,11,1,16,29,1004,SE,12.52
2010,7,7,12,1,16,29,1004,SE,15.65
2010,7,7,13,1,16,30,1004,SE,17.44
2010,7,7,14,1,17,30,1004,cv,0.89
2010,7,7,15,1,17,30,1004,SE,1.79
2010,7,7,16,1,17,30,1004,NE,1.79
2010,7,7,17,1,18,30,1004,cv,1.79
2010,7,7,18,1,18,29,1005,SE,1.79
2010,7,7,19,1,18,29,1005,cv,0.89
2010,7,7,20,1,19,28,1005,NE,1.79
2010,7,7,21,1,18,27,1007,SE,4.02
2010,7,7,22,1,17,27,1007,SE,8.94
2010,7,7,23,1,17,26,1007,SE,10.73
2010,7,8,0,1,17,25,1006,SE,12.52
2010,7,8,1,1,17,25,1007,SE,16.54
2010,7,8,2,1,17,25,1007,SE,19.67
2010,7,8,3,1,17,25,1007,SE,21.46
2010,7,8,4,1,17,23,1007,SE,23.25
2010,7,8,5,1,17,22,1007,cv,0.89
2010,7,8,6,1,18,23,1007,cv,1.34
2010,7,8,7,1,18,26,1008,cv,2.23
2010,7,8,8,1,17,27,1008,NE,1.79
2010,7,8,9,1,17,29,1008,NE,3.58
2010,7,8,10,1,16,31,1007,NW,3.13
2010,7,8,11,1,14,33,1006,NW,6.26
2010,7,8,12,1,12,35,1005,SE,1.79
2010,7,8,13,1,11,35,1004,SE,3.58
2010,7,8,14,1,11,36,1004,cv,1.79
2010,7,8,15,1,11,36,1003,cv,4.92
2010,7,8,16,1,11,37,1003,SE,3.13
2010,7,8,17,1,10,36,1003,cv,1.79
2010,7,8,18,1,10,36,1003,SE,3.13
2010,7,8,19,1,11,34,1003,SE,8.94
2010,7,8,20,1,11,32,1004,SE,12.07
2010,7,8,21,1,16,30,1005,SE,16.99
2010,7,8,22,1,18,29,1006,SE,20.12
2010,7,8,23,1,17,28,1007,SE,25.04
2010,7,9,0,1,17,26,1007,SE,29.06
2010,7,9,1,1,16,25,1007,SE,33.08
2010,7,9,2,1,16,25,1007,SE,37.1
2010,7,9,3,1,16,25,1007,SE,40.23
2010,7,9,4,1,16,23,1007,NW,1.79
2010,7,9,5,1,17,23,1007,cv,0.89
2010,7,9,6,1,18,24,1007,cv,1.78
2010,7,9,7,1,17,26,1007,cv,2.67
2010,7,9,8,1,17,27,1007,SE,1.79
2010,7,9,9,1,17,28,1007,SE,4.92
2010,7,9,10,1,17,28,1007,SE,8.05
2010,7,9,11,1,17,29,1007,SE,11.18
2010,7,9,12,1,18,30,1006,SE,15.2
2010,7,9,13,1,19,29,1006,SE,18.33
2010,7,9,14,1,19,30,1005,SE,20.12
2010,7,9,15,1,20,27,1005,SE,21.91
2010,7,9,16,1,21,27,1004,SE,23.7
2010,7,9,17,1,21,28,1004,cv,0.89
2010,7,9,18,1,19,23,1005,SE,4.02
2010,7,9,19,1,21,23,1006,SE,5.81
2010,7,9,20,1,20,22,1006,SE,8.94
2010,7,9,21,1,20,22,1007,cv,0.89
2010,7,9,22,1,20,21,1006,SE,4.02
2010,7,9,23,1,19,21,1006,cv,0.89
2010,7,10,0,1,20,21,1006,NW,1.79
2010,7,10,1,1,19,20,1006,SE,1.79
2010,7,10,2,1,19,21,1006,NE,1.79
2010,7,10,3,1,19,21,1005,SE,1.79
2010,7,10,4,1,20,21,1005,SE,3.58
2010,7,10,5,1,20,21,1005,SE,6.71
2010,7,10,6,1,19,20,1006,SE,9.84
2010,7,10,7,1,19,20,1006,SE,12.97
2010,7,10,8,1,19,21,1006,SE,16.1
2010,7,10,9,1,19,21,1006,SE,17.89
2010,7,10,10,1,20,21,1006,SE,21.02
2010,7,10,11,1,20,22,1006,SE,24.15
2010,7,10,12,1,21,23,1006,SE,25.94
2010,7,10,13,1,20,22,1006,SE,27.73
2010,7,10,14,1,21,22,1006,SE,29.52
2010,7,10,15,1,21,22,1005,cv,0.89
2010,7,10,16,1,21,23,1005,SE,1.79
2010,7,10,17,1,21,23,1005,SE,4.92
2010,7,10,18,1,20,23,1005,SE,8.05
2010,7,10,19,1,19,23,1005,SE,11.18
2010,7,10,20,1,20,23,1005,SE,14.31
2010,7,10,21,1,19,22,1006,SE,17.44
2010,7,10,22,1,20,22,1005,SE,20.57
2010,7,10,23,1,19,22,1005,SE,23.7
2010,7,11,0,1,19,22,1005,SE,27.72
2010,7,11,1,1,19,22,1005,SE,29.51
2010,7,11,2,1,19,22,1004,SE,31.3
2010,7,11,3,1,19,21,1004,SE,34.43
2010,7,11,4,1,19,22,1004,SE,37.56
2010,7,11,5,1,20,22,1004,SE,39.35
2010,7,11,6,1,20,22,1005,SE,41.14
2010,7,11,7,1,20,22,1005,SE,42.93
2010,7,11,8,2,20,22,1005,SE,44.72
2010,7,11,9,1,20,23,1005,SE,46.51
2010,7,11,10,2,20,23,1005,SE,48.3
2010,7,11,11,1,20,23,1005,SE,50.09
2010,7,11,12,1,21,23,1005,SE,51.88
2010,7,11,13,2,21,23,1004,NE,1.79
2010,7,11,14,2,21,23,1004,NE,3.58
2010,7,11,15,2,21,23,1004,cv,0.89
2010,7,11,16,2,22,24,1004,NE,1.79
2010,7,11,17,2,22,24,1003,cv,0.89
2010,7,11,18,2,22,24,1004,NE,1.79
2010,7,11,19,2,22,24,1004,SE,1.79
2010,7,11,20,2,21,24,1004,SE,3.58
2010,7,11,21,2,21,24,1005,SE,6.71
2010,7,11,22,2,21,24,1006,NE,3.13
2010,7,11,23,1,20,23,1006,SE,3.13
2010,7,12,0,1,18,21,1005,SE,4.92
2010,7,12,1,1,19,21,1005,SE,6.71
2010,7,12,2,1,19,21,1006,cv,0.89
2010,7,12,3,1,19,21,1006,NE,1.79
2010,7,12,4,1,20,21,1006,cv,0.89
2010,7,12,5,1,20,21,1006,cv,1.78
2010,7,12,6,1,20,22,1006,cv,2.67
2010,7,12,7,1,20,22,1006,NW,1.79
2010,7,12,8,1,20,22,1006,NW,3.58
2010,7,12,9,1,20,23,1006,NW,5.37
2010,7,12,10,1,20,24,1006,NW,7.16
2010,7,12,11,1,21,24,1007,cv,0.89
2010,7,12,12,1,21,24,1007,SE,1.79
2010,7,12,13,1,21,24,1006,SE,3.58
2010,7,12,14,2,22,24,1006,NE,1.79
2010,7,12,15,1,21,24,1006,NE,3.58
2010,7,12,16,1,21,24,1006,SE,1.79
2010,7,12,17,2,21,25,1006,SE,3.58
2010,7,12,18,2,21,24,1006,NE,1.79
2010,7,12,19,2,21,24,1006,cv,0.89
2010,7,12,20,2,21,24,1007,NE,0.89
2010,7,12,21,2,21,23,1008,NW,1.79
2010,7,12,22,2,21,23,1008,NE,0.89
2010,7,12,23,2,22,23,1008,cv,0.89
2010,7,13,0,2,21,23,1008,SE,0.89
2010,7,13,1,1,21,23,1009,cv,0.89
2010,7,13,2,1,20,23,1008,SE,1.79
2010,7,13,3,2,20,22,1008,SE,3.58
2010,7,13,4,1,20,22,1009,SE,5.37
2010,7,13,5,1,21,22,1009,SE,7.16
2010,7,13,6,1,21,22,1009,cv,0.89
2010,7,13,7,1,21,23,1009,NW,3.13
2010,7,13,8,1,21,24,1010,NW,6.26
2010,7,13,9,1,21,24,1010,NW,8.05
2010,7,13,10,1,22,25,1010,NE,1.79
2010,7,13,11,1,22,26,1010,cv,0.89
2010,7,13,12,1,21,26,1010,cv,1.78
2010,7,13,13,1,21,25,1010,NW,3.13
2010,7,13,14,1,21,26,1010,NW,6.26
2010,7,13,15,1,21,26,1010,NW,9.39
2010,7,13,16,1,21,26,1009,NW,12.52
2010,7,13,17,1,21,26,1009,NW,15.65
2010,7,13,18,1,21,26,1009,NW,19.67
2010,7,13,19,1,21,26,1009,NW,22.8
2010,7,13,20,1,20,26,1010,NW,25.93
2010,7,13,21,1,20,26,1010,NW,29.06
2010,7,13,22,1,21,25,1011,NE,0.89
2010,7,13,23,1,21,24,1010,cv,0.89
2010,7,14,0,1,22,24,1010,SE,0.89
2010,7,14,1,1,21,24,1010,cv,0.89
2010,7,14,2,1,21,23,1010,cv,1.78
2010,7,14,3,1,22,23,1010,NW,1.79
2010,7,14,4,1,22,24,1010,NW,2.68
2010,7,14,5,1,22,23,1010,NE,0.89
2010,7,14,6,1,22,24,1011,NW,0.89
2010,7,14,7,1,22,24,1011,NW,2.68
2010,7,14,8,1,22,24,1011,cv,0.89
2010,7,14,9,1,22,25,1011,cv,1.78
2010,7,14,10,1,23,26,1010,SE,1.79
2010,7,14,11,1,22,27,1010,cv,0.89
2010,7,14,12,1,21,27,1010,SE,1.79
2010,7,14,13,1,22,27,1010,SE,3.58
2010,7,14,14,1,21,27,1010,SE,5.37
2010,7,14,15,1,21,27,1010,SE,8.5
2010,7,14,16,1,21,27,1010,SE,9.39
2010,7,14,17,1,21,27,1009,SE,11.18
2010,7,14,18,1,21,26,1009,SE,12.97
2010,7,14,19,1,22,26,1009,SE,13.86
2010,7,14,20,1,22,25,1009,cv,0.89
2010,7,14,21,2,22,25,1009,cv,1.34
2010,7,14,22,2,22,25,1009,SE,0.89
2010,7,14,23,1,22,25,1008,SE,1.78
2010,7,15,0,2,22,24,1008,SE,2.67
2010,7,15,1,2,22,24,1008,cv,0.89
2010,7,15,2,1,22,24,1008,cv,1.78
2010,7,15,3,1,22,24,1007,SE,1.79
2010,7,15,4,1,22,24,1007,SE,3.58
2010,7,15,5,1,21,24,1007,SE,5.37
2010,7,15,6,2,21,24,1007,cv,0.89
2010,7,15,7,1,21,24,1007,cv,1.78
2010,7,15,8,2,21,24,1007,cv,2.67
2010,7,15,9,2,22,24,1007,SE,1.79
2010,7,15,10,2,22,24,1007,SE,3.58
2010,7,15,11,2,22,25,1006,SE,5.37
2010,7,15,12,2,22,25,1006,SE,7.16
2010,7,15,13,2,22,24,1006,SE,8.95
2010,7,15,14,2,22,24,1006,SE,10.74
2010,7,15,15,2,22,24,1006,NE,0.89
2010,7,15,16,2,22,24,1006,NE,2.68
2010,7,15,17,2,22,24,1005,SE,3.13
2010,7,15,18,2,22,24,1005,SE,6.26
2010,7,15,19,2,22,24,1005,SE,9.39
2010,7,15,20,2,22,24,1005,SE,11.18
2010,7,15,21,2,22,24,1005,SE,12.97
2010,7,15,22,2,22,24,1006,NE,1.79
2010,7,15,23,2,22,24,1005,SE,3.13
2010,7,16,0,2,22,24,1005,SE,4.92
2010,7,16,1,2,22,23,1005,SE,6.71
2010,7,16,2,2,22,23,1005,cv,0.89
2010,7,16,3,2,22,23,1005,cv,1.78
2010,7,16,4,2,22,23,1005,cv,2.67
2010,7,16,5,2,22,23,1005,SE,1.79
2010,7,16,6,2,22,23,1005,SE,3.58
2010,7,16,7,2,22,24,1005,SE,5.37
2010,7,16,8,2,23,24,1005,SE,7.16
2010,7,16,9,2,23,25,1005,SE,8.95
2010,7,16,10,2,23,27,1005,SE,10.74
2010,7,16,11,2,23,28,1005,cv,0.89
2010,7,16,12,2,23,29,1004,SE,1.79
2010,7,16,13,2,23,30,1004,SE,3.58
2010,7,16,14,2,23,30,1003,SE,7.6
2010,7,16,15,2,24,31,1003,SE,10.73
2010,7,16,16,2,23,31,1003,SE,14.75
2010,7,16,17,2,23,31,1002,SE,17.88
2010,7,16,18,2,23,30,1003,SE,21.01
2010,7,16,19,1,23,29,1003,SE,22.8
2010,7,16,20,1,23,28,1004,SE,23.69
2010,7,16,21,1,23,28,1005,SE,25.48
2010,7,16,22,1,22,28,1005,cv,3.13
2010,7,16,23,1,21,27,1005,NW,1.79
2010,7,17,0,1,22,26,1004,NE,3.13
2010,7,17,1,1,21,26,1005,SE,1.79
2010,7,17,2,1,22,25,1005,cv,0.89
2010,7,17,3,1,22,24,1005,NW,1.79
2010,7,17,4,1,22,24,1006,NW,3.58
2010,7,17,5,1,22,24,1006,cv,0.89
2010,7,17,6,1,23,24,1006,SE,1.79
2010,7,17,7,1,23,25,1007,cv,0.89
2010,7,17,8,1,23,26,1007,SE,1.79
2010,7,17,9,2,23,27,1007,SE,3.58
2010,7,17,10,1,23,28,1007,SE,5.37
2010,7,17,11,2,22,30,1007,SE,7.16
2010,7,17,12,2,23,30,1007,SE,8.95
2010,7,17,13,2,23,30,1007,NE,1.79
2010,7,17,14,2,24,31,1006,SE,3.13
2010,7,17,15,1,23,32,1005,SE,6.26
2010,7,17,16,1,22,32,1005,SE,10.28
2010,7,17,17,1,21,32,1004,SE,13.41
2010,7,17,18,1,21,31,1005,SE,16.54
2010,7,17,19,1,21,29,1005,SE,19.67
2010,7,17,20,1,21,29,1006,SE,21.46
2010,7,17,21,1,21,28,1006,SE,24.59
2010,7,17,22,1,22,28,1007,SE,27.72
2010,7,17,23,2,22,28,1007,SE,29.51
2010,7,18,0,2,22,26,1006,SE,31.3
2010,7,18,1,2,23,26,1006,SE,33.09
2010,7,18,2,2,23,26,1006,SE,34.88
2010,7,18,3,2,23,25,1006,SE,39.8
2010,7,18,4,1,19,23,1006,SE,41.59
2010,7,18,5,1,20,22,1007,NW,1.79
2010,7,18,6,1,21,23,1007,NW,2.68
2010,7,18,7,1,21,24,1007,SE,1.79
2010,7,18,8,1,21,24,1007,cv,0.89
2010,7,18,9,1,22,26,1007,cv,1.78
2010,7,18,10,2,22,28,1007,cv,2.67
2010,7,18,11,1,23,30,1007,cv,3.56
2010,7,18,12,1,23,32,1006,SE,1.79
2010,7,18,13,1,24,32,1005,SE,4.92
2010,7,18,14,1,23,33,1005,SE,8.05
2010,7,18,15,1,23,34,1005,SE,11.18
2010,7,18,16,1,22,34,1004,SE,15.2
2010,7,18,17,1,23,33,1004,SE,19.22
2010,7,18,18,2,24,32,1004,SE,23.24
2010,7,18,19,1,24,31,1004,SE,27.26
2010,7,18,20,1,24,29,1005,SE,29.05
2010,7,18,21,1,24,29,1005,SE,30.84
2010,7,18,22,1,24,28,1005,SE,32.63
2010,7,18,23,1,24,28,1005,SE,35.76
2010,7,19,0,1,23,28,1005,SE,38.89
2010,7,19,1,1,23,27,1005,SE,42.02
2010,7,19,2,2,23,27,1005,SE,45.15
2010,7,19,3,2,23,27,1006,SE,46.94
2010,7,19,4,2,23,26,1006,SE,48.73
2010,7,19,5,2,23,25,1006,SE,50.52
2010,7,19,6,2,23,26,1007,SE,52.31
2010,7,19,7,2,23,26,1007,SE,54.1
2010,7,19,8,2,24,26,1007,SE,57.23
2010,7,19,9,2,24,27,1007,SE,59.02
2010,7,19,10,2,24,28,1007,SE,60.81
2010,7,19,11,2,24,27,1007,SE,63.94
2010,7,19,12,2,24,27,1007,SE,65.73
2010,7,19,13,2,24,27,1007,SE,67.52
2010,7,19,14,2,22,25,1007,SE,73.33
2010,7,19,15,1,22,25,1008,cv,0.89
2010,7,19,16,1,20,24,1007,SE,4.02
2010,7,19,17,1,21,24,1006,NW,1.79
2010,7,19,18,1,21,23,1007,NW,3.58
2010,7,19,19,1,21,23,1006,NE,1.79
2010,7,19,20,1,20,22,1006,NE,4.92
2010,7,19,21,1,19,22,1006,NW,1.79
2010,7,19,22,1,20,22,1005,NW,3.58
2010,7,19,23,1,20,22,1005,NE,1.79
2010,7,20,0,1,20,22,1004,cv,0.45
2010,7,20,1,1,19,22,1003,NW,4.02
2010,7,20,2,1,19,22,1003,NE,1.79
2010,7,20,3,1,19,22,1003,NW,0.89
2010,7,20,4,1,19,22,1003,NW,4.91
2010,7,20,5,1,19,22,1003,NW,8.04
2010,7,20,6,1,19,22,1003,NW,9.83
2010,7,20,7,1,19,23,1004,NW,12.96
2010,7,20,8,1,20,24,1004,NW,16.09
2010,7,20,9,1,19,26,1003,NW,17.88
2010,7,20,10,1,19,28,1004,NW,19.67
2010,7,20,11,1,19,29,1003,NW,23.69
2010,7,20,12,1,19,30,1003,NW,26.82
2010,7,20,13,1,20,32,1003,cv,0.89
2010,7,20,14,1,20,32,1002,SE,3.13
2010,7,20,15,1,20,32,1002,SE,6.26
2010,7,20,16,1,21,30,1003,SE,12.07
2010,7,20,17,1,21,29,1003,SE,17.88
2010,7,20,18,1,21,28,1003,SE,21.9
2010,7,20,19,1,20,27,1004,SE,25.92
2010,7,20,20,1,21,26,1004,SE,29.05
2010,7,20,21,1,21,25,1005,SE,30.84
2010,7,20,22,1,21,24,1005,SE,32.63
2010,7,20,23,1,21,24,1006,SE,33.52
2010,7,21,0,1,22,23,1006,SE,34.41
2010,7,21,1,1,21,23,1006,SE,35.3
2010,7,21,2,1,21,23,1006,SE,36.19
2010,7,21,3,1,21,23,1006,SE,37.98
2010,7,21,4,1,21,22,1006,cv,0.89
2010,7,21,5,1,20,22,1006,NW,0.89
2010,7,21,6,1,21,22,1006,NE,1.79
2010,7,21,7,1,22,24,1007,NW,0.89
2010,7,21,8,1,22,26,1007,cv,0.89
2010,7,21,9,1,22,27,1007,NW,1.79
2010,7,21,10,1,22,29,1007,cv,0.89
2010,7,21,11,1,22,30,1007,cv,1.78
2010,7,21,12,1,22,31,1006,SE,1.79
2010,7,21,13,1,21,32,1006,SE,4.92
2010,7,21,14,1,21,32,1006,SE,8.05
2010,7,21,15,1,22,32,1005,SE,12.07
2010,7,21,16,1,22,32,1005,SE,16.09
2010,7,21,17,1,22,31,1005,SE,20.11
2010,7,21,18,1,22,30,1005,SE,24.13
2010,7,21,19,1,22,29,1006,SE,27.26
2010,7,21,20,1,22,28,1006,SE,30.39
2010,7,21,21,1,22,27,1007,SE,33.52
2010,7,21,22,1,22,26,1007,cv,0.89
2010,7,21,23,1,22,25,1008,SE,0.89
2010,7,22,0,1,22,25,1008,SE,2.68
2010,7,22,1,1,22,25,1008,SE,3.57
2010,7,22,2,1,22,24,1008,SE,5.36
2010,7,22,3,1,22,24,1008,SE,7.15
2010,7,22,4,1,22,24,1008,SE,8.94
2010,7,22,5,2,22,24,1008,SE,12.07
2010,7,22,6,2,22,24,1009,cv,0.89
2010,7,22,7,2,23,24,1009,NE,0.89
2010,7,22,8,2,23,25,1009,cv,0.89
2010,7,22,9,2,23,27,1009,cv,1.78
2010,7,22,10,2,24,28,1009,cv,2.67
2010,7,22,11,2,24,30,1009,SE,1.79
2010,7,22,12,2,24,31,1009,cv,1.79
2010,7,22,13,2,25,33,1008,SE,3.13
2010,7,22,14,1,25,33,1007,SE,4.92
2010,7,22,15,1,23,33,1007,SE,8.05
2010,7,22,16,1,24,33,1006,SE,11.18
2010,7,22,17,1,23,33,1006,SE,14.31
2010,7,22,18,1,24,32,1006,SE,16.1
2010,7,22,19,1,24,31,1007,SE,17.89
2010,7,22,20,2,25,30,1007,SE,21.02
2010,7,22,21,2,25,29,1008,SE,24.15
2010,7,22,22,2,25,28,1008,SE,27.28
2010,7,22,23,2,25,28,1008,SE,29.07
2010,7,23,0,2,24,27,1008,SE,30.86
2010,7,23,1,2,24,27,1008,SE,32.65
2010,7,23,2,2,24,26,1008,SE,34.44
2010,7,23,3,2,24,25,1008,NE,0.89
2010,7,23,4,2,23,25,1008,NE,1.78
2010,7,23,5,2,24,25,1008,cv,0.89
2010,7,23,6,2,23,25,1009,cv,1.78
2010,7,23,7,2,24,26,1009,cv,2.67
2010,7,23,8,2,24,28,1009,cv,3.12
2010,7,23,9,2,24,29,1009,cv,4.01
2010,7,23,10,2,25,30,1009,cv,4.9
2010,7,23,11,2,24,32,1009,cv,5.79
2010,7,23,12,2,24,33,1008,SE,1.79
2010,7,23,13,1,25,34,1008,SE,4.92
2010,7,23,14,1,23,35,1007,SE,9.84
2010,7,23,15,1,23,35,1007,SE,14.76
2010,7,23,16,1,23,34,1007,SE,20.57
2010,7,23,17,1,22,34,1007,SE,24.59
2010,7,23,18,1,22,33,1007,SE,28.61
2010,7,23,19,1,22,32,1007,SE,31.74
2010,7,23,20,1,23,30,1008,SE,34.87
2010,7,23,21,1,23,31,1008,SE,38
2010,7,23,22,1,23,30,1009,SE,41.13
2010,7,23,23,1,23,30,1009,SE,44.26
2010,7,24,0,1,23,29,1009,SE,46.05
2010,7,24,1,1,23,28,1009,SE,47.84
2010,7,24,2,1,23,27,1009,SE,49.63
2010,7,24,3,1,23,26,1010,SE,51.42
2010,7,24,4,1,24,26,1010,SE,53.21
2010,7,24,5,1,23,25,1010,SE,54.1
2010,7,24,6,1,24,26,1010,NE,0.89
2010,7,24,7,1,24,27,1011,SE,1.79
2010,7,24,8,1,25,29,1011,SE,3.58
2010,7,24,9,1,25,30,1011,SE,5.37
2010,7,24,10,1,25,32,1011,SE,7.16
2010,7,24,11,1,24,32,1011,cv,1.79
2010,7,24,12,1,23,33,1011,SE,3.13
2010,7,24,13,1,24,34,1010,SE,7.15
2010,7,24,14,1,22,35,1010,SE,10.28
2010,7,24,15,1,22,35,1010,SE,14.3
2010,7,24,16,1,21,34,1009,SE,19.22
2010,7,24,17,1,20,34,1009,SE,24.14
2010,7,24,18,1,21,33,1009,SE,28.16
2010,7,24,19,1,22,32,1009,SE,31.29
2010,7,24,20,1,22,30,1010,SE,33.08
2010,7,24,21,1,23,30,1011,SE,34.87
2010,7,24,22,1,23,29,1011,SE,36.66
2010,7,24,23,1,24,28,1011,SE,37.55
2010,7,25,0,1,24,29,1010,SE,41.57
2010,7,25,1,2,24,27,1010,SE,43.36
2010,7,25,2,2,23,28,1010,SE,46.49
2010,7,25,3,2,23,27,1010,SE,49.62
2010,7,25,4,2,23,26,1010,SE,51.41
2010,7,25,5,2,22,25,1011,SE,52.3
2010,7,25,6,2,23,25,1010,cv,0.89
2010,7,25,7,2,24,26,1011,NE,1.79
2010,7,25,8,2,24,28,1011,cv,0.89
2010,7,25,9,2,24,29,1011,cv,1.78
2010,7,25,10,2,25,31,1011,SE,1.79
2010,7,25,11,2,25,32,1010,cv,1.79
2010,7,25,12,1,24,34,1010,cv,3.58
2010,7,25,13,1,24,34,1009,SE,4.02
2010,7,25,14,1,23,35,1009,SE,8.94
2010,7,25,15,1,24,35,1008,SE,13.86
2010,7,25,16,1,23,34,1008,SE,17.88
2010,7,25,17,1,22,33,1008,SE,22.8
2010,7,25,18,1,21,33,1008,SE,27.72
2010,7,25,19,1,23,32,1009,SE,31.74
2010,7,25,20,1,23,31,1009,SE,34.87
2010,7,25,21,1,23,30,1009,SE,36.66
2010,7,25,22,1,23,29,1010,SE,38.45
2010,7,25,23,1,23,28,1010,SE,39.34
2010,7,26,0,1,23,28,1009,SE,41.13
2010,7,26,1,1,23,28,1009,SE,42.92
2010,7,26,2,2,24,27,1008,SE,44.71
2010,7,26,3,2,23,27,1008,cv,0.89
2010,7,26,4,2,24,26,1008,cv,1.78
2010,7,26,5,2,24,26,1008,SE,1.79
2010,7,26,6,2,24,26,1009,cv,0.89
2010,7,26,7,2,24,27,1009,cv,1.78
2010,7,26,8,2,24,28,1009,SE,3.13
2010,7,26,9,2,24,29,1009,SE,4.92
2010,7,26,10,2,25,30,1010,NE,1.79
2010,7,26,11,2,25,30,1009,NE,3.58
2010,7,26,12,2,25,31,1009,SE,1.79
2010,7,26,13,2,25,31,1009,SE,4.92
2010,7,26,14,2,25,32,1008,SE,6.71
2010,7,26,15,2,24,32,1008,SE,9.84
2010,7,26,16,2,24,32,1008,SE,12.97
2010,7,26,17,2,23,33,1007,SE,16.1
2010,7,26,18,2,24,32,1007,SE,19.23
2010,7,26,19,2,24,31,1007,cv,0.89
2010,7,26,20,2,26,29,1007,cv,1.78
2010,7,26,21,2,26,29,1007,SE,0.89
2010,7,26,22,2,25,29,1007,SE,1.78
2010,7,26,23,2,26,28,1006,SE,3.57
2010,7,27,0,2,25,28,1007,SE,5.36
2010,7,27,1,2,24,28,1006,SE,7.15
2010,7,27,2,2,24,27,1006,SE,8.94
2010,7,27,3,2,24,27,1006,SE,10.73
2010,7,27,4,2,24,27,1006,SE,12.52
2010,7,27,5,2,24,26,1006,SE,13.41
2010,7,27,6,2,24,26,1006,SE,15.2
2010,7,27,7,2,25,27,1006,SE,16.09
2010,7,27,8,2,25,29,1006,SE,17.88
2010,7,27,9,2,25,31,1006,cv,0.89
2010,7,27,10,2,26,31,1005,SE,3.13
2010,7,27,11,2,25,33,1005,SE,7.15
2010,7,27,12,2,24,34,1005,SE,11.17
2010,7,27,13,2,23,34,1004,SE,16.09
2010,7,27,14,2,22,34,1004,SE,21.01
2010,7,27,15,2,22,35,1003,SE,26.82
2010,7,27,16,2,23,35,1003,SE,32.63
2010,7,27,17,1,22,34,1002,SE,37.55
2010,7,27,18,1,23,33,1002,SE,42.47
2010,7,27,19,1,23,32,1002,SE,45.6
2010,7,27,20,1,23,31,1002,SE,47.39
2010,7,27,21,1,23,30,1003,SE,52.31
2010,7,27,22,1,23,30,1002,SE,55.44
2010,7,27,23,1,24,29,1002,SE,57.23
2010,7,28,0,1,24,29,1002,SE,60.36
2010,7,28,1,1,24,28,1002,SE,63.49
2010,7,28,2,1,24,28,1001,SE,65.28
